Age,Attrition,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,PromotionStagnation,IncomePerYearExp,CompanyTenureRatio,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
35,0,8,4,1,3,4,2572,1,0,16,2,1,1,2,2,0.0,643.0,0.75,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
30,0,1,3,4,1,3,3833,3,0,21,3,2,2,3,2,0.0,479.125,0.25,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
40,0,2,2,3,4,2,4244,1,0,24,4,1,2,3,7,0.3333333333333333,471.55555555555554,0.8888888888888888,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
34,0,8,2,3,3,1,6500,5,0,17,2,1,1,3,2,0.25,928.5714285714286,0.42857142857142855,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
42,0,8,3,2,3,4,18430,1,0,13,2,1,4,2,7,0.56,737.2,0.96,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
23,1,6,3,3,4,1,1601,1,1,21,3,2,2,3,0,0.0,800.5,0.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
24,0,9,3,3,2,2,2694,1,0,11,3,3,4,3,0,0.0,1347.0,0.5,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
52,0,11,4,4,3,3,3149,8,0,20,2,1,3,3,2,0.16666666666666666,314.9,0.5,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
50,0,2,3,3,3,3,17639,5,0,16,4,0,3,3,3,0.0,569.0,0.12903225806451613,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
29,1,1,2,2,2,1,2319,1,1,11,4,1,1,3,0,0.0,1159.5,0.5,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
33,0,7,3,3,3,3,11691,0,0,11,4,0,3,4,9,0.21428571428571427,779.4,0.8666666666666667,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
33,1,16,3,1,3,1,5324,5,0,15,3,0,3,3,2,0.0,760.5714285714286,0.42857142857142855,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
47,0,2,2,3,3,4,16752,1,1,11,3,1,3,2,14,0.1111111111111111,620.4444444444445,0.9629629629629629,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
36,0,1,3,3,3,2,5228,0,0,15,1,1,2,3,7,0.0,475.27272727272725,0.8181818181818182,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
29,0,23,2,3,4,3,2700,1,0,24,3,1,3,3,7,0.0,245.45454545454547,0.9090909090909091,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
58,1,2,4,4,3,2,19246,7,1,12,4,0,2,3,15,0.40625,469.4146341463415,0.7560975609756098,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
35,0,1,4,4,4,3,2506,3,0,13,3,0,0,3,2,0.6666666666666666,313.25,0.25,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42,0,1,2,4,2,4,6062,9,1,13,4,1,4,3,3,0.0,673.5555555555555,0.4444444444444444,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
28,1,2,4,3,3,3,4382,6,0,17,4,0,3,2,2,0.6666666666666666,730.3333333333334,0.3333333333333333,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
36,0,13,3,3,3,2,2143,4,0,13,2,1,2,3,2,0.0,238.11111111111111,0.5555555555555556,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
32,0,4,3,3,2,3,6162,1,0,12,3,1,3,3,13,0.4,410.8,0.9333333333333333,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
40,0,16,4,1,2,3,5094,6,0,14,4,0,6,3,0,0.0,463.09090909090907,0.09090909090909091,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
30,0,2,3,3,2,4,6877,5,1,24,2,0,4,2,0,0.0,529.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
45,0,2,3,2,2,3,2274,1,0,14,4,0,3,3,0,0.0,1137.0,0.5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42,0,29,3,2,3,2,4434,1,0,13,4,1,3,2,8,0.7,403.09090909090907,0.8181818181818182,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
38,0,12,3,1,2,1,6288,2,0,15,3,1,3,2,3,0.2,449.14285714285717,0.2857142857142857,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34,0,16,4,3,2,4,2553,1,0,16,3,0,3,3,2,0.16666666666666666,364.7142857142857,0.7142857142857143,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
49,1,11,3,3,3,4,7654,1,0,18,1,2,3,4,8,0.7,765.4,0.9,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
55,1,2,1,3,3,4,5160,4,0,16,3,0,3,2,7,0.7,396.9230769230769,0.6923076923076923,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
43,0,14,2,2,3,1,17159,6,0,24,3,1,3,3,1,0.2,746.0434782608696,0.17391304347826086,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
27,0,5,1,3,2,4,12808,1,1,16,2,1,3,3,8,0.0,1280.8,0.9,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
35,0,7,3,3,3,3,10221,3,0,21,2,0,3,4,5,0.1111111111111111,567.8333333333334,0.4444444444444444,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
28,0,2,4,2,3,2,4779,1,1,20,1,0,2,3,7,0.7777777777777778,531.0,0.8888888888888888,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
34,0,3,2,3,3,4,3737,0,0,19,3,1,1,1,2,0.0,747.4,0.6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
26,1,5,2,3,2,3,2366,1,1,14,1,1,2,3,7,0.1111111111111111,262.8888888888889,0.8888888888888888,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
27,0,3,3,4,3,4,1706,1,0,11,3,3,6,2,0,0.0,1706.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
51,0,26,4,1,3,3,16307,2,0,14,3,1,2,2,6,0.19047619047619047,543.5666666666667,0.6666666666666666,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
44,0,4,3,4,3,2,5933,9,0,12,4,0,2,2,2,0.3333333333333333,539.3636363636364,0.45454545454545453,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
25,0,2,1,1,4,1,3424,7,0,13,3,0,3,2,3,0.0,489.14285714285717,0.5714285714285714,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
33,0,1,3,1,4,1,4037,1,0,22,1,1,5,3,8,0.0,403.7,0.9,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
35,0,27,1,3,2,1,2559,1,0,11,4,0,3,2,5,0.14285714285714285,365.57142857142856,0.8571428571428571,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
36,0,1,2,2,3,4,6201,1,1,14,4,1,1,2,14,0.21052631578947367,326.36842105263156,0.9473684210526315,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
32,0,13,4,2,3,4,4403,2,0,11,3,1,3,2,2,0.0,489.22222222222223,0.5555555555555556,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
30,0,5,4,2,2,4,3761,9,0,12,2,1,3,2,4,0.0,341.90909090909093,0.45454545454545453,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
53,0,7,2,1,2,4,10934,7,1,18,4,1,3,3,2,0.0,303.72222222222223,0.1388888888888889,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
45,0,9,3,4,3,1,10761,4,1,12,3,1,2,3,4,0.0,566.3684210526316,0.2631578947368421,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
32,0,8,2,3,4,3,5175,5,0,12,3,1,3,2,3,0.16666666666666666,517.5,0.5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
52,0,25,4,3,2,4,13826,3,0,22,3,0,3,3,8,0.0,432.0625,0.28125,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
37,0,16,4,4,2,3,6334,4,0,19,4,2,2,3,0,0.0,633.4,0.1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
28,0,8,2,2,2,4,4936,1,0,13,4,1,6,3,1,0.0,705.1428571428571,0.7142857142857143,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
22,0,1,2,4,2,4,4775,6,0,22,1,2,2,1,2,0.6666666666666666,955.0,0.4,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
44,0,8,4,1,4,4,2818,2,1,24,3,1,2,2,2,0.0,256.1818181818182,0.2727272727272727,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
42,0,2,1,2,3,4,2515,5,1,14,4,0,2,3,1,0.6666666666666666,279.44444444444446,0.2222222222222222,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
36,0,8,3,1,2,1,2342,0,0,21,3,0,3,3,4,0.0,334.57142857142856,0.7142857142857143,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
25,0,3,1,3,3,1,4194,1,1,18,4,0,3,3,3,0.0,699.0,0.8333333333333334,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
35,0,9,3,4,2,3,10685,1,1,20,2,1,2,3,14,0.2777777777777778,593.6111111111111,0.9444444444444444,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35,1,25,4,4,3,2,2022,1,1,19,1,1,3,2,2,0.6363636363636364,183.8181818181818,0.9090909090909091,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32,0,1,3,4,3,4,2314,0,0,12,2,1,2,3,0,0.0,462.8,0.6,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
25,0,4,1,3,2,1,4256,1,0,12,1,0,1,4,2,0.0,709.3333333333334,0.8333333333333334,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
49,0,1,3,3,3,1,3580,2,0,16,2,1,2,3,2,0.0,447.5,0.5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
24,0,4,1,1,2,4,3162,0,0,17,4,0,2,2,2,0.5,451.7142857142857,0.7142857142857143,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
32,0,5,2,2,3,2,6524,1,0,14,4,1,3,3,8,0.45454545454545453,593.0909090909091,0.9090909090909091,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
38,0,9,3,2,2,2,2899,0,0,19,4,1,3,3,2,0.3333333333333333,724.75,0.5,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
42,0,3,3,3,4,4,5231,2,1,13,2,1,1,2,3,0.16666666666666666,290.6111111111111,0.2777777777777778,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
31,0,11,4,4,3,4,2356,3,1,19,2,1,2,3,4,0.0,261.77777777777777,0.6666666666666666,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
29,1,1,3,2,2,3,2800,6,1,19,3,3,3,3,2,0.0,466.6666666666667,0.5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
53,0,8,3,1,3,4,11836,5,0,14,3,1,3,3,0,0.6666666666666666,408.13793103448273,0.06896551724137931,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
35,0,25,3,4,2,2,10903,3,0,16,1,0,2,3,10,0.2857142857142857,641.3529411764706,0.7647058823529411,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
37,0,21,2,3,3,4,2973,5,0,15,2,1,3,3,4,0.0,270.27272727272725,0.45454545454545453,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
53,0,23,4,4,3,4,14275,6,0,18,3,0,0,3,9,0.23076923076923078,419.8529411764706,0.35294117647058826,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
43,0,1,3,4,3,4,5562,4,0,13,2,1,2,2,2,0.3333333333333333,427.84615384615387,0.38461538461538464,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
47,0,2,2,3,3,4,4537,0,1,22,1,1,2,3,6,0.875,504.1111111111111,0.7777777777777778,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
37,0,19,2,1,3,2,7642,1,1,13,4,0,2,3,0,0.0,694.7272727272727,0.9090909090909091,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
50,0,2,4,1,3,1,17924,1,0,11,4,1,3,3,6,0.4375,560.125,0.96875,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
39,0,2,3,4,2,4,5204,8,0,11,3,2,2,3,4,0.0,371.7142857142857,0.35714285714285715,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
33,0,3,2,4,3,2,2277,3,1,11,3,1,4,4,3,0.0,284.625,0.5,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
32,1,25,4,1,3,4,2795,1,1,24,3,0,2,1,0,0.0,1397.5,0.5,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
29,0,7,1,1,2,4,2532,6,0,14,3,3,5,3,3,0.0,281.3333333333333,0.4444444444444444,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
44,0,9,2,2,3,1,2559,1,1,13,4,0,0,3,7,0.7777777777777778,284.3333333333333,0.8888888888888888,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
28,0,5,4,1,3,4,4908,1,0,14,2,0,3,3,2,0.0,981.6,0.8,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
58,1,2,1,4,2,4,2380,9,1,14,4,1,3,2,0,0.0,595.0,0.25,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
43,0,8,3,1,3,2,4765,4,0,21,3,1,2,4,0,0.0,953.0,0.2,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20,1,2,3,3,2,3,2044,1,0,13,4,0,3,2,2,0.0,681.3333333333334,0.6666666666666666,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
21,1,18,1,4,3,4,2693,1,0,19,1,0,3,2,0,0.0,1346.5,0.5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
36,0,14,1,3,3,4,6586,0,1,17,1,1,2,2,8,0.23529411764705882,365.8888888888889,0.8888888888888888,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
47,0,2,4,4,2,4,3294,1,1,18,1,0,3,2,2,0.25,823.5,0.75,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
22,1,3,1,2,3,3,4171,0,1,19,1,1,3,4,2,0.0,834.2,0.6,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
41,1,2,4,2,1,4,2778,4,1,13,3,1,1,2,7,0.125,252.54545454545453,0.6363636363636364,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28,0,9,3,3,3,3,2377,5,0,18,2,1,2,3,2,0.6666666666666666,339.57142857142856,0.2857142857142857,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
39,1,6,3,4,3,1,2404,7,1,21,4,0,2,1,2,0.6666666666666666,267.1111111111111,0.2222222222222222,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
27,0,4,3,2,3,3,2318,1,0,19,3,0,2,3,1,0.0,1159.0,0.5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
34,0,10,3,2,3,2,2008,1,0,14,2,2,3,3,0,0.5,1004.0,0.5,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
42,0,14,2,3,2,3,6244,7,0,17,1,0,6,3,4,0.0,567.6363636363636,0.45454545454545453,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
33,0,1,4,3,2,1,2799,3,1,11,2,0,1,3,2,0.0,399.85714285714283,0.42857142857142855,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
58,0,5,3,3,2,2,10552,2,1,13,4,1,3,3,0,0.0,422.08,0.24,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31,0,7,4,2,2,3,2329,3,0,15,2,0,2,4,7,0.625,166.35714285714286,0.5,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
35,0,21,1,4,3,4,4014,1,1,25,4,1,2,1,6,0.0,364.90909090909093,0.9090909090909091,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49,0,8,2,1,3,2,7403,4,0,11,3,1,3,2,9,0.037037037037037035,246.76666666666668,0.8666666666666667,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
48,0,20,4,4,3,3,2259,4,0,17,1,2,2,2,0,0.0,161.35714285714286,0.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
31,0,20,2,4,3,3,6932,1,0,13,4,1,2,2,8,0.0,693.2,0.9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
36,0,7,4,2,3,4,4678,2,0,18,3,0,6,3,2,0.0,519.7777777777778,0.6666666666666666,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
38,0,1,3,4,3,1,13582,1,0,13,2,1,3,3,12,0.3125,848.875,0.9375,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
32,0,1,3,3,2,2,2332,6,0,20,3,0,3,3,0,0.0,388.6666666666667,0.5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25,1,19,2,3,2,2,2413,1,1,18,3,3,2,3,0,0.0,1206.5,0.5,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
40,0,10,4,1,2,2,9705,2,0,12,2,1,2,2,0,0.0,808.75,0.08333333333333333,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
26,0,1,3,3,2,1,4294,1,0,12,2,0,2,3,7,0.0,536.75,0.875,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
41,0,6,3,4,3,1,4721,2,1,13,3,0,3,3,13,0.10526315789473684,224.8095238095238,0.8571428571428571,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
36,0,2,4,3,3,3,2519,4,0,21,3,0,6,3,8,0.25,148.1764705882353,0.6470588235294118,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
19,1,21,3,4,2,2,2121,1,1,13,2,0,3,4,0,0.0,1060.5,0.5,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
20,1,4,3,1,3,1,2973,1,0,19,2,0,2,3,0,0.0,1486.5,0.5,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
31,0,12,3,4,3,4,5855,0,1,11,3,2,2,1,7,0.8,532.2727272727273,0.8181818181818182,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
40,0,9,4,4,3,2,3617,8,1,14,4,1,2,3,1,0.0,904.25,0.25,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
32,0,3,4,3,3,1,6725,1,0,12,3,1,2,4,7,0.6666666666666666,747.2222222222222,0.8888888888888888,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
36,1,3,1,3,2,4,10325,1,1,11,1,1,6,3,7,0.17647058823529413,607.3529411764706,0.9411764705882353,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
33,0,1,3,2,2,4,6949,0,0,14,1,0,3,3,0,0.16666666666666666,992.7142857142857,0.7142857142857143,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,1,1,4,1,2,3,10609,5,0,11,3,0,2,1,1,0.7333333333333333,589.3888888888889,0.7777777777777778,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
45,0,4,2,3,3,2,4447,1,0,12,2,0,5,2,7,0.0,444.7,0.9,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
29,0,20,3,3,3,4,2157,1,0,15,2,1,5,3,1,0.0,539.25,0.75,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
35,0,18,3,3,3,3,4601,1,0,16,2,0,3,3,2,0.16666666666666666,766.8333333333334,0.8333333333333334,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
52,0,1,2,4,3,4,17099,2,0,15,2,1,2,2,8,0.7,633.2962962962963,0.3333333333333333,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
58,1,2,3,4,3,3,2479,4,0,24,1,0,4,3,0,0.0,309.875,0.125,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
53,0,2,2,3,3,3,14852,6,0,13,3,1,3,4,13,0.8333333333333334,645.7391304347826,0.7391304347826086,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
30,0,8,2,3,3,3,7264,5,0,11,1,1,2,4,4,0.7777777777777778,660.3636363636364,0.7272727272727273,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
38,0,10,3,3,3,4,5666,1,1,13,2,0,1,3,3,0.16666666666666666,809.4285714285714,0.7142857142857143,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
35,0,3,4,4,3,4,7823,6,0,13,2,1,2,3,9,0.0,601.7692307692307,0.7692307692307693,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
39,0,2,5,1,4,3,7880,0,0,18,4,0,3,3,7,0.0,788.0,0.8,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
40,1,24,3,2,4,2,13194,4,1,16,4,0,2,2,0,0.0,573.6521739130435,0.043478260869565216,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
47,0,16,4,3,4,3,5067,1,1,19,3,0,3,4,10,0.1,241.28571428571428,0.9047619047619048,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
36,0,8,4,1,3,4,5079,4,0,13,4,2,3,3,7,0.0,390.6923076923077,0.5384615384615384,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
31,1,9,2,3,2,1,2321,0,1,22,1,0,0,3,2,0.25,464.2,0.6,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
33,0,17,3,4,3,3,17444,1,0,11,4,0,2,3,8,0.5454545454545454,1585.8181818181818,0.9090909090909091,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
29,1,10,3,4,2,1,2404,6,1,20,3,0,5,3,0,0.0,601.0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
33,0,13,1,2,3,4,3452,3,0,18,1,0,4,3,2,0.0,575.3333333333334,0.5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
45,0,1,4,4,3,4,2270,3,0,14,4,2,2,3,3,0.0,252.22222222222223,0.5555555555555556,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
50,0,1,2,4,3,4,17399,9,0,22,3,1,1,2,4,0.16666666666666666,527.2424242424242,0.15151515151515152,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
33,0,1,4,3,4,2,5488,1,1,13,1,1,2,3,5,0.14285714285714285,784.0,0.8571428571428571,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
41,0,9,3,1,3,3,19419,2,0,17,2,1,2,4,16,0.0,882.6818181818181,0.8181818181818182,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
27,0,16,4,3,3,2,2811,9,0,14,2,1,2,3,2,0.6666666666666666,562.2,0.4,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
45,0,23,2,4,3,1,3633,1,1,15,3,1,2,3,8,0.0,363.3,0.9,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
47,0,4,2,4,3,4,4163,1,1,17,3,0,0,3,0,0.0,416.3,0.9,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
30,1,22,3,1,3,3,2132,4,1,11,2,0,2,3,2,0.0,266.5,0.625,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
50,0,24,3,4,3,3,13973,3,1,18,4,1,2,3,11,0.07692307692307693,607.5217391304348,0.5217391304347826,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
38,0,10,1,3,3,3,2684,0,0,17,2,1,0,2,1,0.0,671.0,0.5,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
46,0,7,2,4,3,3,10845,6,0,13,2,1,3,3,7,0.0,774.6428571428571,0.5714285714285714,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
24,0,17,1,4,2,3,4377,1,0,15,2,2,6,3,2,0.6,729.5,0.6666666666666666,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
35,1,14,4,3,2,2,3743,1,1,24,4,1,2,1,2,0.0,623.8333333333334,0.6666666666666666,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
31,0,1,1,3,3,1,4148,1,0,12,3,1,1,3,3,0.0,829.6,0.8,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
